Account,Type,Period,Journal,Source,Description,Amount
610,3,20250731,CR,250707,EM FOR RENT&UTIL JUN000001326u,
610,3,20250731,JE,J-2445,FOR JULY 2025      000001524p,
610,3,20250731,PJ,ENBR01,AS (UNION GAS)      0000024965,
610,3,20250731,PJ,ERTH01,IONS                0000026980,
610,3,20250731,PJ,HYDR01,NETWORKS            0000111791,
610,3,20250831,CR,250806,FOR RENT&UTILITIES 000001435u,
610,3,20250831,JE,J2448,FOR AUGUST         000000613p,
610,3,20250831,PJ,ENBR01,AS (UNION GAS)      0000017135,
610,3,20250831,PJ,ERTH01,IONS                0000025390,
610,3,20250831,PJ,HYDR01,NETWORKS            0000118889,
610,3,20250831,PJ,RELI01,OME COMFORT         0000023447,
610,3,20250930,CR,250902,RIEM SEPT RENT &UTIL000000232p,
610,3,20250930,CR,250908,FOR RENT&UTILITIES 000001401u,
610,3,20250930,JE,J-2451,SEPTEMBER          000001763p,
610,3,20251031,CR,251001,RIEM OCT RENT&UTILIT000001546p,
610,3,20251031,JE,J-2454,FOR OCTOBER 2025   000001657u,
610,3,20251031,PJ,ENBR01,AS (UNION GAS)      0000017990,
610,3,20251031,PJ,ERTH01,IONS                0000026491,
610,3,20251031,PJ,HYDR01,NETWORKS            0000100290,
610,3,20251031,PJ,RELI01,OME COMFORT         0000013146,
610,3,20251130,CR,251105,RIEM FOR RENT&UTILIT000002426p,
610,3,20251130,JE,J-2457,FOR NOVEMBER 2025  000002716p,
610,3,20251130,PJ,CIBC03,LAN                 0000179800,
610,3,20251130,PJ,ENBR01,AS (UNION GAS)      0000051480,
610,3,20251130,PJ,ERTH01,IONS                0000025879,
610,3,20251130,PJ,HYDR01,NETWORKS            0000123786,
610,3,20251231,CR,251208,RIEM RENT&UTILITIES 000003196p,
610,3,20251231,JE,J2460,FOR DECEMBER 2025  000003044p,
610,3,20251231,PJ,ENBR01,AS (UNION GAS)      0000093572,
610,3,20251231,PJ,ERTH01,IONS                0000026368,
610,3,20251231,PJ,HYDR01,NETWORKS            0000101932,
610,3,20251231,PJ,RELI01,OME COMFORT         0000023557,
610,3,20260131,CR,260106,RIEM FOR RENT&UTLS  000003604p,
610,3,20260131,JE,J-2463,FOR JANUARY 2026   000003359p,
610,3,20260131,PJ,ENBR01,AS (UNION GAS)      0000115364,
610,3,20260131,PJ,ERTH01,IONS                0000028960,
610,3,20260131,PJ,HYDR01,NETWORKS            0000090858,
610,3,20260131,PJ,RELI01,OME COMFORT         0000006463,
610,3,20260228,CR,260203,RIEM FOR RENT&UTILIT000005191p,
610,3,20260228,PJ,ENBR01,AS (UNION GAS)      0000164886,
610,3,20260228,PJ,HYDR01,NETWORKS            0000027774,
630,3,20250331,JE,J-2434,R MARCH 2025        0000054667,
630,3,20250430,JE,J-2437,R APRIL 2025        0000061357,
630,3,20250531,JE,J-2440,R MAY 2025          0000053477,
630,3,20250630,JE,J-2443,R JUNE 2025         0000068321,
630,3,20250731,JE,J-2446,R JULY 2025         0000054681,
630,3,20250831,JE,J-2449,R AUGUST 2025       0000043162,
630,3,20250930,JE,J2452,R SEPTEMBER 2025    0000056034,
630,3,20251031,JE,J2455,R OCTOBER 2025      0000059812,
630,3,20251130,JE,J-2458,R NOVEMBER 2025     0000057679,
630,3,20251231,JE,J2461,R DECEMBER 2025     0000060283,
630,3,20260131,JE,J-2464,R JANUARY 2026      0000042717,
632,3,20250331,PJ,RWAM01,ANCE                0000178057,
632,3,20250430,PJ,RWAM01,ANCE                0000178057,
632,3,20250531,PJ,RWAM01,ANCE                0000178057,
632,3,20250630,PJ,RWAM01,ANCE                0000178057,
632,3,20250731,PJ,RWAM01,ANCE                0000178057,
632,3,20250831,PJ,RWAM01,ANCE                0000178057,
632,3,20250930,PJ,RWAM01,ANCE                0000178057,
632,3,20251031,PJ,RWAM01,ANCE                0000178057,
632,3,20251130,PJ,RWAM01,ANCE                0000179013,
632,3,20251231,PJ,RWAM01,ANCE                0000179013,
632,3,20260131,PJ,RWAM01,ANCE                0000179013,
632,3,20260228,PJ,RWAM01,ANCE                0000179013,
634,3,20250331,JE,J-2434,R MARCH 2025        0000147811,
634,3,20250430,JE,J-2437,R APRIL 2025        0000165449,
634,3,20250531,JE,J-2440,R MAY 2025          0000146229,
634,3,20250630,JE,J-2443,R JUNE 2025         0000193937,
634,3,20250731,JE,J-2446,R JULY 2025         0000148063,
634,3,20250831,JE,J-2449,R AUGUST 2025       0000116914,
634,3,20250930,JE,J2452,R SEPTEMBER 2025    0000150916,
634,3,20251031,JE,J2455,R OCTOBER 2025      0000160687,
634,3,20251130,JE,J-2458,R NOVEMBER 2025     0000154533,
634,3,20251231,JE,J2461,R DECEMBER 2025     0000170823,
634,3,20260131,JE,J-2464,R JANUARY 2026      0000118065,
636,3,20250430,PJ,WORK01,SAFETY & INSURANCE  0000079961,
636,3,20250731,PJ,WORK01,SAFETY & INSURANCE  0000094644,
636,3,20251031,PJ,WORK01,SAFETY & INSURANCE  0000078105,
636,3,20260131,PJ,WORK01,SAFETY & INSURANCE  0000062869,
640,3,20250331,PJ,NORF02,UNTY                0000880738,
640,3,20250531,PJ,NORF02,UNTY                0000880600,
640,3,20250831,PJ,NORF02,UNTY                0000891452,
640,3,20251031,PJ,NORF02,UNTY                0000890200,
650,3,20250331,JE,J-2433,FOR MARCH          0000079208,
650,3,20250331,PJ,BEAR01,ARD                 0000016500,
650,3,20250331,PJ,DOWD01,SONS               0000050600,
650,3,20250430,PJ,BEAR01,ARD                 0000008000,
650,3,20250430,PJ,DOWD01,SONS               0000028800,
650,3,20250531,JE,J-2439,FOR MAY 2025       0000048949,
650,3,20250531,PJ,BEAR01,ARD                 0000032000,
650,3,20250531,PJ,CHUB01,RITY SYSTEMS        0000078236,
650,3,20250531,PJ,CIBC03,LAN                 0000012714,
650,3,20250630,JE,J-2442,FOR JUNE 2025      0000111316,
650,3,20250630,PJ,BEAR01,ARD                 0000039500,
650,3,20250630,PJ,DOWD01,SONS               0000018000,
650,3,20250731,JE,J-2445,FOR JULY 2025      0000075986,
650,3,20250731,PJ,PLUM01,MBING AND HEATING   0000017400,
650,3,20250831,JE,J2448,FOR AUGUST         0000060955,
650,3,20250831,PJ,CHUB01,RITY SYSTEMS        0000078236,
650,3,20250831,PJ,PLUM01,MBING AND HEATING   0000075810,
650,3,20250930,JE,J-2451,SEPTEMBER          0000052388,
650,3,20250930,PJ,TILL08,G FIRE & SAFETY EQUI0000056185,
650,3,20251031,JE,J-2454,FOR OCTOBER 2025   0001743491,
650,3,20251130,JE,J-2457,FOR NOVEMBER 2025  0000066058,
650,3,20251130,PJ,BEAR01,ARD                 0000008000,
650,3,20251130,PJ,ISWS01,S                   0000214300,
650,3,20251231,JE,J2460,FOR DECEMBER 2025  0000064818,
650,3,20251231,PJ,BEAR01,ARD                 0000012000,
650,3,20251231,PJ,MAZZ01,ING&AIR CONDITIONING0000030500,
650,3,20260131,JE,J-2463,FOR JANUARY 2026   0000027487,
651,3,20250630,PJ,COUR01,VINYL WINDOWS LTD.  0000023500,
653,3,20250331,PJ,HYDR01,NETWORKS            0000033165,
653,3,20250430,PJ,HYDR01,NETWORKS            0000022706,
653,3,20250531,PJ,HYDR01,NETWORKS            0000029214,
653,3,20250630,PJ,HYDR01,NETWORKS            0000030740,
653,3,20250731,PJ,HYDR01,NETWORKS            0000059054,
653,3,20250831,PJ,HYDR01,NETWORKS            0000049615,
653,3,20250930,PJ,BAYS01,PTIC SERVICE 2012INC0000068000,
653,3,20251031,PJ,HYDR01,NETWORKS            0000028006,
653,3,20251231,PJ,BAYS01,PTIC SERVICE 2012INC0000102000,
653,3,20251231,PJ,HYDR01,NETWORKS            0000031814,
653,3,20260131,PJ,HYDR01,NETWORKS            0000038557,
654,3,20260228,PJ,CIBC03,LAN                 0000036649,
660,3,20250331,JE,J21081,ON AUTO MARCH       0000021500,
660,3,20250430,JE,J21091,ON FOR APRIL 2025   0000021500,
660,3,20250531,JE,J21101,ON FOR MAY          0000021500,
660,3,20250630,JE,J21111,ON JUNE             0000021500,
660,3,20250731,JE,J21121,ON JULY             0000021500,
660,3,20250831,JE,J21131,ON AUTO AUGUST      0000021500,
660,3,20250930,JE,J21141,ON AUTO             0000021500,
660,3,20251031,JE,J21151,ON AUTO OCT 2025    0000021500,
660,3,20251130,JE,J21161,ON FOR NOVEMBER     0000021500,
660,3,20251231,JE,J21171,ON AUTO             0000021500,
660,3,20260131,JE,J21181,ON AUTO JANUARY     0000021500,
662,3,20250331,JE,J21081,ON AUTO MARCH       0000004000,
662,3,20250430,JE,J21091,ON FOR APRIL 2025   0000004000,
662,3,20250531,JE,J21101,ON FOR MAY          0000004000,
662,3,20250630,JE,J21111,ON JUNE             0000004000,
662,3,20250731,JE,J21121,ON JULY             0000004000,
662,3,20250831,JE,J21131,ON AUTO AUGUST      0000004000,
662,3,20250930,JE,J21141,ON AUTO             0000004000,
662,3,20251031,JE,J21151,ON AUTO OCT 2025    0000004000,
662,3,20251130,JE,J21161,ON FOR NOVEMBER     0000004000,
662,3,20251231,JE,J21171,ON AUTO             0000004000,
662,3,20260131,JE,J21181,ON AUTO JANUARY     0000004000,
664,3,20250331,JE,J21081,ON AUTO MARCH       0000087400,
664,3,20250430,JE,J21091,ON FOR APRIL 2025   0000087400,
664,3,20250531,JE,J21101,ON FOR MAY          0000087400,
664,3,20250630,JE,J21111,ON JUNE             0000087400,
664,3,20250731,JE,J21121,ON JULY             0000087400,
664,3,20250831,JE,J21131,ON AUTO AUGUST      0000087400,
664,3,20250930,JE,J21141,ON AUTO             0000087400,
664,3,20251031,JE,J21151,ON AUTO OCT 2025    0000087400,
664,3,20251130,JE,J21161,ON FOR NOVEMBER     0000087400,
664,3,20251231,JE,J21171,ON AUTO             0000087400,
664,3,20260131,JE,J21181,ON AUTO JANUARY     0000087400,
666,3,20250331,JE,J21081,ON AUTO MARCH       0000008800,
666,3,20250430,JE,J21091,ON FOR APRIL 2025   0000008800,
666,3,20250531,JE,J21101,ON FOR MAY          0000008800,
666,3,20250630,JE,J21111,ON JUNE             0000008800,
666,3,20250731,JE,J21121,ON JULY             0000008800,
666,3,20250831,JE,J21131,ON AUTO AUGUST      0000008800,
666,3,20250930,JE,J21141,ON AUTO             0000008800,
666,3,20251031,JE,J21151,ON AUTO OCT 2025    0000008800,
666,3,20251130,JE,J21161,ON FOR NOVEMBER     0000008800,
666,3,20251231,JE,J21171,ON AUTO             0000008800,
666,3,20260131,JE,J21181,ON AUTO JANUARY     0000008800,
668,3,20250331,JE,J21081,ON AUTO MARCH       0000004200,
668,3,20250430,JE,J21091,ON FOR APRIL 2025   0000004200,
668,3,20250531,JE,J21101,ON FOR MAY          0000004200,
668,3,20250630,JE,J21111,ON JUNE             0000004200,
668,3,20250731,JE,J21121,ON JULY             0000004200,
668,3,20250831,JE,J21131,ON AUTO AUGUST      0000004200,
668,3,20250930,JE,J21141,ON AUTO             0000004200,
668,3,20251031,JE,J21151,ON AUTO OCT 2025    0000004200,
668,3,20251130,JE,J21161,ON FOR NOVEMBER     0000004200,
668,3,20251231,JE,J21171,ON AUTO             0000004200,
668,3,20260131,JE,J21181,ON AUTO JANUARY     0000004200,
670,3,20250331,JE,J21081,ON AUTO MARCH       0000003300,
670,3,20250430,JE,J21091,ON FOR APRIL 2025   0000003300,
670,3,20250531,JE,J21101,ON FOR MAY          0000003300,
670,3,20250630,JE,J21111,ON JUNE             0000003300,
670,3,20250731,JE,J21121,ON JULY             0000003300,
670,3,20250831,JE,J21131,ON AUTO AUGUST      0000003300,
670,3,20250930,JE,J21141,ON AUTO             0000003300,
670,3,20251031,JE,J21151,ON AUTO OCT 2025    0000003300,
670,3,20251130,JE,J21161,ON FOR NOVEMBER     0000003300,
670,3,20251231,JE,J21171,ON AUTO             0000003300,
670,3,20260131,JE,J21181,ON AUTO JANUARY     0000003300,
680,3,20250331,CR,250310,R PLATINUM          000046524v,
680,3,20250331,JE,J-2433,FOR MARCH          0000013681,
680,3,20250331,PJ,CIBC03,LAN                 0000088775,
680,3,20250331,PJ,GESS01,ANADA               0000018939,
680,3,20250331,PJ,MESS01,ADA INC.,15687      0000021242,
680,3,20250430,JE,J-2436,FOR APRIL 2025     0000001664,
680,3,20250430,PJ,ALPH01,LIMITED             0000047500,
680,3,20250430,PJ,CHAN01,NDUSTRIAL SUPPLIES  0000012320,
680,3,20250430,PJ,CIBC03,LAN                 0000091017,
680,3,20250430,PJ,GESS01,ANADA               0000030231,
680,3,20250430,PJ,IMPE50,ECIOUS METALS       0000204043,
680,3,20250430,PJ,MDLD01,D MERCHANTS         0000749417,
680,3,20250430,PJ,MESS01,ADA INC.,15687      0000021242,
680,3,20250531,JE,J-2439,FOR MAY 2025       0000122190,
680,3,20250531,PJ,CHAN01,NDUSTRIAL SUPPLIES  0000006800,
680,3,20250531,PJ,CIBC03,LAN                 0000033336,
680,3,20250531,PJ,GESS01,ANADA               0000100608,
680,3,20250531,PJ,MDLD01,D MERCHANTS         0000014900,
680,3,20250531,PJ,MESS01,ADA INC.,15687      0000021242,
680,3,20250630,JE,J-2442,FOR JUNE 2025      0000029370,
680,3,20250630,PJ,CIBC03,LAN                 0000607701,
680,3,20250630,PJ,GESS01,ANADA               0000138567,
680,3,20250630,PJ,MESS01,ADA INC.,15687      0000077595,
680,3,20250731,PJ,CEYL01,S & JEWELLERY       0000010000,
680,3,20250731,PJ,CIBC03,LAN                 0000026788,
680,3,20250731,PJ,MDLD01,D MERCHANTS         0000748784,
680,3,20250731,PJ,MESS01,ADA INC.,15687      0000046120,
680,3,20250831,PJ,MDLD01,D MERCHANTS         000062097y,
680,3,20250831,PJ,MESS01,ADA INC.,15687      0000048835,
680,3,20250930,JE,J-2451,SEPTEMBER          0000019628,
680,3,20250930,PJ,CIBC03,LAN                 0000094705,
680,3,20250930,PJ,MDLD01,D MERCHANTS         0000962748,
680,3,20250930,PJ,MESS01,ADA INC.,15687      0000103691,
680,3,20251031,JE,J-2454,FOR OCTOBER 2025   0000024518,
680,3,20251031,PJ,CHAN01,NDUSTRIAL SUPPLIES  0000039650,
680,3,20251031,PJ,GESS01,ANADA               0000019638,
680,3,20251031,PJ,MDLD01,D MERCHANTS         0000029005,
680,3,20251031,PJ,MESS01,ADA INC.,15687      0000024824,
680,3,20251130,JE,J-2457,FOR NOVEMBER 2025  0000047959,
680,3,20251130,PJ,CIBC03,LAN                 0000411124,
680,3,20251130,PJ,GESS01,ANADA               0000076720,
680,3,20251130,PJ,MDLD01,D MERCHANTS         0000035164,
680,3,20251130,PJ,MESS01,ADA INC.,15687      0000025496,
680,3,20251231,JE,J2460,FOR DECEMBER 2025  0000005470,
680,3,20251231,PJ,CIBC03,LAN                 0000129031,
680,3,20251231,PJ,GESS01,ANADA               0000058604,
680,3,20251231,PJ,MDLD01,D MERCHANTS         0000227139,
680,3,20251231,PJ,MESS01,ADA INC.,15687      0000114504,
680,3,20260131,JE,J-2463,FOR JANUARY 2026   0000011236,
680,3,20260131,PJ,CIBC03,LAN                 0000004290,
680,3,20260131,PJ,GESS01,ANADA               0000009638,
680,3,20260131,PJ,MDLD01,D MERCHANTS         0000545122,
680,3,20260131,PJ,MESS01,ADA INC.,15687      0000024824,
680,3,20260228,PJ,CIBC03,LAN                 0000038995,
680,3,20260228,PJ,GESS01,ANADA               0000125037,
680,3,20260228,PJ,MDLD01,D MERCHANTS         0000083200,
680,3,20260228,PJ,WEBE01,LY COMPANY INC.     0000016111,
710,3,20250331,CR,TOTAL*,PTS JOURNAL         0000381423,
710,3,20250430,CR,TOTAL*,PTS JOURNAL         0000109514,
710,3,20250531,CR,TOTAL*,PTS JOURNAL         0000257673,
710,3,20250630,CR,TOTAL*,PTS JOURNAL         0001016891,
710,3,20250731,CR,TOTAL*,PTS JOURNAL         0000359692,
710,3,20250831,CR,TOTAL*,PTS JOURNAL         0000297471,
710,3,20250930,CR,TOTAL*,PTS JOURNAL         0000169076,
710,3,20251031,CR,TOTAL*,PTS JOURNAL         0000134433,
710,3,20251130,CR,TOTAL*,PTS JOURNAL         0000205189,
710,3,20251231,CR,TOTAL*,PTS JOURNAL         0000452897,
710,3,20260131,CR,TOTAL*,PTS JOURNAL         0000051444,
710,3,20260228,CR,TOTAL*,PTS JOURNAL         0000205918,
760,3,20250331,JE,J-2433,FOR MARCH          0000004865,
760,3,20250430,JE,J-2436,FOR APRIL 2025     0000005505,
760,3,20250531,JE,J-2439,FOR MAY 2025       0000009742,
760,3,20250630,JE,J-2442,FOR JUNE 2025      0000008884,
760,3,20250731,JE,J-2445,FOR JULY 2025      0000004505,
760,3,20250831,JE,J2448,FOR AUGUST         0000007677,
760,3,20251031,JE,J-2454,FOR OCTOBER 2025   0000007590,
760,3,20251130,JE,J-2457,FOR NOVEMBER 2025  0000007705,
760,3,20251231,JE,J2460,FOR DECEMBER 2025  0000039962,
760,3,20260131,JE,J-2463,FOR JANUARY 2026   0000007610,
780,3,20250630,PJ,NORF02,UNTY                0000011008,
30301,3,20260331,SJ,TOTAL*,NAL                 000018845p,90010
530,3,20260331,SJ,TOTAL*,NAL                 000001410p,90010
244,3,20260331,SJ,TOTAL*,NAL                 000002509w,90010
120,3,20260331,SJ,TOTAL*,NAL                 0000349916,90010
30401,3,20260331,SJ,TOTAL*,NAL                 000003530p,90010
245,3,20260331,SJ,TOTAL*,NAL                 000000814q,90010
30501,3,20260331,SJ,TOTAL*,NAL                 000001197u,90010
100,3,20260228,JE,J-2463,FOR FEB 2026       0000266655,
120,3,20260228,JE,J-2463,FOR FEB 2026       000008976p,
235,3,20260228,JE,J-2463,FOR FEB 2026       0000005266,
413,3,20260228,JE,J-2463,FOR FEB 2026       0000013099,
341,3,20260228,JE,J-2463,FOR FEB 2026       000021000p,
610,3,20260228,JE,J-2463,FOR FEB 2026       000004618u,
510,3,20260228,JE,J-2463,FOR FEB 2026       0000000871,
550,3,20260228,JE,J-2463,FOR FEB 2026       0000001600,
650,3,20260228,JE,J-2463,FOR FEB 2026       0000020000,
680,3,20260228,JE,J-2463,FOR FEB 2026       0000030414,
760,3,20260228,JE,J-2463,FOR FEB 2026       0000008040,
110,3,20260331,CR,TOTAL*,PTS JOURNAL         0001234661,
120,3,20260331,CR,TOTAL*,PTS JOURNAL         000097265t,
341,3,20260331,CR,260302,UTILITIES AND RENT 000022250p,
610,3,20260331,CR,260302,UTILITIES AND RENT 000003950u,
680,3,20260228,PJ,MESS01,ADA INC.,15687      0000024824,
235,3,20260228,PJ,MESS01,ADA INC.,15687      0000003228,
650,3,20260228,PJ,BEAR01,ARD                 0000016000,
235,3,20260228,PJ,BEAR01,ARD                 0000002080,
510,3,20260331,PJ,QBOL01,E                   0000100000,
235,3,20260331,PJ,QBOL01,E                   0000013000,
210,3,20260331,PJ,TOTAL*,OURNAL              000019259q,
402,3,20260331,PJ,CJG-01,LRY GROUP CO-OP     0000040000,
235,3,20260331,PJ,CJG-01,LRY GROUP CO-OP     0000005200,
130,3,20260331,PJ,MDLD01,D MERCHANTS         0000015950,
382,3,20260331,PJ,MDLD01,D MERCHANTS         0000014485,
235,3,20260331,PJ,MDLD01,D MERCHANTS         0000003956,
130,3,20260228,PJ,IMPE50,ECIOUS METALS       0002085000,
382,3,20260228,PJ,IMPE50,ECIOUS METALS       000009536w,
130,3,20260331,RF,TOTAL*,RODUCTION TOTAL     0000002095,
38005,3,20260331,RF,TOTAL*,RODUCTION TOTAL     000095253p,
38001,3,20260331,RF,TOTAL*,RODUCTION TOTAL     0000950435,
30801,3,20260331,SJ,TOTAL*,NAL                 000006355p,90010
242,3,20260331,SJ,TOTAL*,NAL                 000000330s,90010
37101,3,20260228,JE,J-2467,BRUARY 2026         0000009000,
37201,3,20260228,JE,J-2467,BRUARY 2026         0000265460,
37301,3,20260228,JE,J-2467,BRUARY 2026         0000190140,
37401,3,20260228,JE,J-2467,BRUARY 2026         0000091900,
37501,3,20260228,JE,J-2467,BRUARY 2026         0000833200,
37601,3,20260228,JE,J-2467,BRUARY 2026         0000007900,
37801,3,20260228,JE,J-2467,BRUARY 2026         0000043900,
570,3,20260228,JE,J-2467,BRUARY 2026         0000537875,
600,3,20260228,JE,J-2467,BRUARY 2026         0000912500,
634,3,20260228,JE,J-2467,BRUARY 2026         0000153633,
630,3,20260228,JE,J-2467,BRUARY 2026         0000057596,
510,3,20260228,JE,J-2467,BRUARY 2026         0000021788,
235,3,20260228,JE,J-2467,BRUARY 2026         0000002832,
240,3,20260228,JE,J-2467,BRUARY 2026         000015734r,
110,3,20260228,JE,J-2467,BRUARY 2026         000297038r,
710,3,20260331,CR,TOTAL*,PTS JOURNAL         000000000r,
