product_id,product_name,category,subcategory,series,style,pattern,has_images,image_files,has_pdf_page,pdf_file,base_price
ME64,Men's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
MJ37,Men's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
MK26,Men's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
MK70D,Men's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
MK71D,Men's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
MK61DA,Men's Engagement Set Diamond A,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7b.pdf,NULL
MK69DA,Men's Engagement Set Diamond A,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
MK59DB,Men's Engagement Set Diamond B,engagement,engagement_sets,NULL,NULL,NULL,1,Engagement_php/thumbs/images/MK_series/MK59DB.png,1,page_7c.pdf,NULL
MK68DB,Men's Engagement Set Diamond B,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
MK69DB,Men's Engagement Set Diamond B,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
W304,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
W305,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
W307,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
WD12,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
WE64,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7a.pdf,NULL
WK63,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK65,Women's Engagement Set,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK59D,Women's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK64D,Women's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK68D,Women's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WN31D,Women's Engagement Set Diamond,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK61DA,Women's Engagement Set Diamond A,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7b.pdf,NULL
WK69DA,Women's Engagement Set Diamond A,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
WK61DAM,Women's Engagement Set Diamond A Modified,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7b.pdf,NULL
WK69DB,Women's Engagement Set Diamond B,engagement,engagement_sets,NULL,NULL,NULL,0,no images found,1,page_7c.pdf,NULL
201L,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
201M,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04a.pdf,NULL
464M,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
465L,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_04b.pdf,NULL
1T46L,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_1b.pdf,NULL
1T46M,Wedding Band,wedding,wedding_bands,NULL,NULL,NULL,0,no images found,1,page_02a.pdf,NULL
C526,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C526.jpg,0,page_8c.pdf,NULL
C555,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C555.jpg,0,page_8c.pdf,NULL
C574,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C574.jpg,0,page_8c.pdf,NULL
C580,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C580.jpg,0,page_8c.pdf,NULL
C582,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C582.jpg,0,page_8c.pdf,NULL
CS17,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/CS17.jpg,0,page_8c.pdf,NULL
CB84M,Celtic Band,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/CB84M.jpg,0,page_8c.pdf,NULL
c568,Jewelry Item,signets,NULL,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/c568.jpg,0,page_8c.pdf,NULL
C17,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C19,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C19.jpg,1,page_8b.pdf,NULL
C20,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C21,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C21.jpg,1,page_8a.pdf,NULL
C22,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C23,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C24,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C25,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C26,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C27,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C27.jpg,1,page_8a.pdf,NULL
C28,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C29,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C29.jpg,1,page_8b.pdf,NULL
C32,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C33,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
C34,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
C35,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
C36,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C37,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C37.jpg,1,page_8b.pdf,NULL
C43,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
C50,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
S18,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
SL4,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
12NS,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
14WS,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C125,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C126,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C126.jpg,1,page_8a.pdf,NULL
C127,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C128,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C129,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C129.jpg,1,page_8a.pdf,NULL
C147,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8a.pdf,NULL
C155,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C156,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C156.jpg,1,page_8c.pdf,NULL
C157,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C212,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C213,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CB62,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/CB62.jpg,1,page_8d.pdf,NULL
CB63,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
CC70,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CD61,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CM12,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
CM13,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
CM17,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
CS10,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CS11,Signet Ring,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/CS11.jpg,1,page_8b.pdf,NULL
2537NS,Signet Ring,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C19A,Signet Ring A,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8b.pdf,NULL
C21A,Signet Ring A,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CS10A,Signet Ring A,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C50C,Signet Ring Cubic,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C54C,Signet Ring Cubic,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
SL4CD,Signet Ring Cubic Diamond,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C29D,Signet Ring Diamond,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C29D.jpg,1,page_8b.pdf,NULL
SL8D,Signet Ring Diamond,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
C19E,Signet Ring Engraved,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C19E.jpg,1,page_8b.pdf,NULL
C29E,Signet Ring Engraved,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C29E.jpg,1,page_8b.pdf,NULL
C213E,Signet Ring Engraved,signets,signets,NULL,NULL,NULL,0,no images found,1,page_8c.pdf,NULL
CS10E,Signet Ring Engraved,signets,signets,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/CS10E.jpg,1,page_8c.pdf,NULL
C39,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,1,signet_php/thumbs/images/crest_top/C39.jpg,1,page_8d.pdf,NULL
C40,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
C42,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
C46,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CE4,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
CE5,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
CM5,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CM6,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS1,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS3,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS4,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS6,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
1059,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1060,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1061,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1066,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1116,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1117,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1125,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1131,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1151,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
1152,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1231,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1232,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1233,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1234,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
1434,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
C411,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
C415,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_12r.pdf,NULL
C528,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C529,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C530,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C547,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C548,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C549,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C551,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C552,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C553,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C556,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,1,signet_php/thumbs/images/jewel top/C556.jpg,1,page_15g.pdf,NULL
C558,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C564,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C567,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
CM14,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CM15,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CM16,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CM18,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS12,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS13,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS15,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
CS16,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
D417,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
D424,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
M327,Gents Ring,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
CM3D,Gents Ring 3D,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
6028A,Gents Ring A,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
D425A,Gents Ring A,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C57D,Gents Ring Diamond,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
C64E,Gents Ring Engraved,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
CS3E,Gents Ring Engraved,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_8d.pdf,NULL
C64H,Gents Ring H,gents_rings,gents_rings,NULL,NULL,NULL,0,no images found,1,page_15g.pdf,NULL
4911,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
4912,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
4913,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
C58MAS,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
C64MAS,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
C553MAS,Jewelry Item,emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09b.pdf,NULL
S240L,Jewelry Item (Ladies),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S14M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S20M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S24M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S25M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S26M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S38M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S46M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S6RM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S16DM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S180M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S185M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S30HM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S31HM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S32HM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S33HM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
S36HM,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09c.pdf,NULL
EMR31M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09aa.pdf,NULL
LPN31M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09aa.pdf,NULL
PCW31M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09a.pdf,NULL
VET14M,Jewelry Item (Mens),emblematic,NULL,NULL,NULL,NULL,0,no images found,1,page_09aa.pdf,NULL
15M,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_11a.pdf,NULL
1BM,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_11a.pdf,NULL
P24M,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_11a.pdf,NULL
P120M,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_11a.pdf,NULL
P21BM,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_11a.pdf,NULL
DT98SM,Jewelry Item (Mens),medical,NULL,NULL,NULL,NULL,0,no images found,1,page_26a.pdf,NULL
500TM,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,1,bands_php/thumbs/images/plain/500TM.png,0,page_01a.pdf,NULL
550TL,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,1,bands_php/thumbs/images/plain/550TL.png,0,page_01a.pdf,NULL
550TM,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,1,bands_php/thumbs/images/plain/550TM.png,0,page_01a.pdf,NULL
600TM,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,1,bands_php/thumbs/images/plain/600TM.png,0,page_01a.pdf,NULL
6T64L,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/6T64L.png,0,page_03j.pdf,NULL
6T64M,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/6T64M.png,0,page_03j.pdf,NULL
700TL,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,0,no images found,1,page_01a.pdf,NULL
700TM,Galaxy Band,plain_bands,wedding_bands,Premium Series,premium,NULL,1,bands_php/thumbs/images/plain/700TM.png,1,page_01a.pdf,NULL
3T00RL,Galaxy Band,plain_bands,wedding_bands,Rectangular Comfort Curve,rectangular_comfort_curve,NULL,1,bands_php/thumbs/images/plain/3T00RL.png,0,page_01b.pdf,NULL
4T18BL,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/4T18BL.png,0,page_01a.pdf,NULL
4T18BM,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/4T18BM.png,0,page_01b.pdf,NULL
5T00RM,Galaxy Band,plain_bands,wedding_bands,Rectangular Comfort Curve,rectangular_comfort_curve,NULL,1,bands_php/thumbs/images/plain/5T00RM.png,0,page_01a.pdf,NULL
7T00RL,Galaxy Band,plain_bands,wedding_bands,Rectangular Comfort Curve,rectangular_comfort_curve,NULL,0,no images found,1,page_01a.pdf,NULL
7T18CM,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/7T18CM.png,1,page_01a.pdf,NULL
8T00RM,Galaxy Band,plain_bands,wedding_bands,Rectangular Comfort Curve,rectangular_comfort_curve,NULL,1,bands_php/thumbs/images/plain/8T00RM.png,0,page_01a.pdf,NULL
6T18FCM,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/6T18FCM.png,0,page_01b.pdf,NULL
1T030L_art2,Galaxy Band,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/1T030L_art2.png,0,page_01b.pdf,NULL
300Rm,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/plain/300Rm.png,0,page_01b.pdf,NULL
5664m,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/cultural/5664m.png,0,page_01b.pdf,NULL
5758m,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/fancy/5758m.png,0,page_01b.pdf,NULL
6t00rm,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/plain/6t00rm.png,0,page_01a.pdf,NULL
7t00rm,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/plain/7t00rm.png,1,page_01a.pdf,NULL
s600rm,Jewelry Item,plain_bands,NULL,NULL,NULL,NULL,1,bands_php/thumbs/images/plain/s600rm.png,0,page_01b.pdf,NULL
3001M,Lightweight Tiffany Band,plain_bands,wedding_bands,Tiffany Lightweight,tiffany,NULL,1,bands_php/thumbs/images/plain/3001M.png,0,page_01b.pdf,NULL
4001L,Lightweight Tiffany Band,plain_bands,wedding_bands,Tiffany Lightweight,tiffany,NULL,1,bands_php/thumbs/images/plain/4001L.png,0,page_01b.pdf,NULL
